sensorType,referenceDesignator,startTime,endTime,assetID,instrumentSN,lat,lon,githubCalibrationFile,vendorCalibrationFile
FLORD,RS03AXPS-PC03A-4C-FLORDD303,2020-08-05 15:16:07,2021-08-03T01:26:00,ATAPL-58322-00004,"['1131']",45.83047,-129.753198,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00004__20190911.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00004__20190911.dev.lambda
FLORD,RS03AXPS-PC03A-4C-FLORDD303,2021-08-04 18:00:00,2022-08-12T00:38:00,ATAPL-58322-00012,"['1294']",45.83047,-129.753198,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00012__20201007.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00012__20201007.dev.lambda
FLORD,RS03AXPS-PC03A-4C-FLORDD303,2022-08-13 00:57:00,2023-08-25T13:14:00,ATAPL-58322-00004,"['1131']",45.83047,-129.753198,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00004__20211027.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00004__20211027.dev.lambda
FLORD,RS03AXPS-PC03A-4C-FLORDD303,2023-08-26 05:50:00,2024-08-11T15:42:00,ATAPL-58322-00012,"['1294']",45.83047,-129.753198,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00012__20221028.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00012__20221028.dev.lambda
FLORD,RS03AXPS-PC03A-4C-FLORDD303,2024-08-12 02:34:00,2025-08-06T18:30:00,ATAPL-58322-00004,"['1131']",45.83047,-129.753198,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00004__20231120.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00004__20231120.dev.lambda
FLORD,RS03AXPS-PC03A-4C-FLORDD303,2025-08-07 19:10:00,nan,ATAPL-58322-00012,"['1294']",45.83047,-129.753198,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00012__20241211.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00012__20241211.dev.lambda
FLORD,RS03AXPS-SF03A-3A-FLORTD301,2014-09-27 18:33:00,2015-07-09T00:00:00,ATAPL-58322-00002,"['1129']",45.830481,-129.753284,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORTD/ATAPL-58322-00002__20140927.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00002__20131022.dev.lambda
FLORD,RS03AXPS-SF03A-3A-FLORTD301,2015-07-09 04:16:00,2016-07-14T00:00:00,ATAPL-58322-00010,"['1293']",45.830481,-129.753284,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORTD/ATAPL-58322-00010__20150709.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00010__20150409.dev.lambda
FLORD,RS03AXPS-SF03A-3A-FLORTD301,2016-07-14 21:18:00,2017-07-30T14:00:00,ATAPL-58322-00002,"['1129']",45.830481,-129.753284,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00002__20160116.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00002__20160116.dev.lambda
FLORD,RS03AXPS-SF03A-3A-FLORTD301,2017-07-31 04:00:00,2018-07-02T20:30:00,ATAPL-58322-00010,"['1293']",45.830481,-129.753284,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00010__20170217.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00010__20170217.dev.lambda
FLORD,RS03AXPS-SF03A-3A-FLORTD301,2019-06-14 13:26:00,2020-08-04T18:59:10,ATAPL-58322-00010,"['1293']",45.83047,-129.753198,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00010__20180924.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00010__20180924.dev.lambda
FLORD,RS03AXPS-SF03A-3A-FLORTD301,2020-08-05 15:16:07,2021-08-03T01:26:00,ATAPL-58322-00014,"['5967']",45.83047,-129.753198,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00014__20191118.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00014__20191118.dev.lambda
FLORD,RS03AXPS-SF03A-3A-FLORTD301,2021-08-04 18:00:00,2022-08-12T00:38:00,ATAPL-58322-00010,"['1293']",45.83047,-129.753198,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00010__20201012.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00010__20201012.dev.lambda
FLORD,RS03AXPS-SF03A-3A-FLORTD301,2022-08-13 00:57:00,2023-08-25T13:14:00,ATAPL-58322-00014,"['5967']",45.83047,-129.753198,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00014__20211115.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00014__20211115.dev.lambda
FLORD,RS03AXPS-SF03A-3A-FLORTD301,2023-08-26 05:50:00,2024-08-11T15:42:00,ATAPL-58322-00010,"['1293']",45.83047,-129.753198,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00010__20221028.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00010__20221028.dev.lambda
FLORD,RS03AXPS-SF03A-3A-FLORTD301,2024-08-12 02:34:00,2025-08-06T18:30:00,ATAPL-58322-00014,"['5967']",45.83047,-129.753198,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00014__20231030.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00014__20231030.dev.lambda
FLORD,RS03AXPS-SF03A-3A-FLORTD301,2025-08-07 19:10:00,nan,ATOSU-58322-00013,"['1289']",45.83047,-129.753198,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATOSU-58322-00013__20241101.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATOSU-58322-00013__20241101.dev.lambda
