referenceDesignator,deployYear,deployment,latitude,longitude,deploymentDepth,waterDepth
RS03AXBS-LJ03A-12-DOSTAD301,2015,2,45.81688,-129.75425,2606,2606
RS03AXBS-LJ03A-12-DOSTAD301,2016,3,45.81684,-129.75419,2610,2610
RS03AXBS-LJ03A-12-DOSTAD301,2017,4,45.81680,-129.75400,2598,2598
RS03AXBS-LJ03A-12-DOSTAD301,2018,5,45.81682,-129.75403,2599,2599
RS03AXBS-LJ03A-12-DOSTAD301,2019,6,45.81681,-129.75406,2611,2611
RS03AXBS-LJ03A-12-DOSTAD301,2020,7,45.81681,-129.75404,2612,2612
RS03AXBS-MJ03A-05-HYDLFA301,2014,1,45.82019,-129.73671,2608,2608
RS03AXBS-MJ03A-05-OBSBBA303,2014,1,45.82018,-129.73671,2607,2607
RS03AXBS-MJ03A-06-PRESTA301,2014,1,45.82021,-129.73641,2606,2606
RS03AXBS-MJ03A-06-PRESTA301,2016,2,45.82023,-129.73643,2611,2611
RS03AXBS-MJ03A-06-PRESTA301,2020,3,45.82022,-129.73639,2612,2612
RS03AXBS-MJ03A-12-VEL3DB301,2014,1,45.82020,-129.73640,2608,2608
RS03AXBS-MJ03A-12-VEL3DB301,2016,2,45.82011,-129.73656,2611,2611
RS03AXBS-MJ03A-12-VEL3DB301,2019,3,45.82025,-129.73633,2614,2614
RS03AXPD-DP03A-00-ENG000000,2014,1,45.82973,-129.75906,N/A,2901
RS03AXPD-DP03A-00-ENG000000,2015,2,45.82968,-129.75906,N/A,2901
RS03AXPD-DP03A-00-ENG000000,2017,3,45.82963,-129.75933,N/A,2901
RS03AXPD-DP03A-00-ENG000000,2018,4,45.82963,-129.75933,N/A,2901
RS03AXPD-DP03A-00-ENG000000,2019,5,45.82963,-129.75933,N/A,2901
RS03AXPD-DP03A-00-ENG000000,2020,6,45.82963,-129.75933,N/A,2901
RS03AXPD-DP03A-01-CTDPFL304,2014,1,45.82973,-129.75906,N/A,2901
RS03AXPD-DP03A-01-CTDPFL304,2015,2,45.82968,-129.75906,N/A,2901
RS03AXPD-DP03A-01-CTDPFL304,2017,3,45.82963,-129.75933,N/A,2901
RS03AXPD-DP03A-01-CTDPFL304,2018,4,45.82963,-129.75933,N/A,2901
RS03AXPD-DP03A-01-CTDPFL304,2019,5,45.82963,-129.75933,N/A,2901
RS03AXPD-DP03A-01-CTDPFL304,2020,6,45.82963,-129.75933,N/A,2901
RS03AXPD-DP03A-02-VEL3DA303,2014,1,45.82973,-129.75906,N/A,2901
RS03AXPD-DP03A-02-VEL3DA303,2015,2,45.82968,-129.75906,N/A,2901
RS03AXPD-DP03A-02-VEL3DA303,2017,3,45.82963,-129.75933,N/A,2901
RS03AXPD-DP03A-02-VEL3DA303,2018,4,45.82963,-129.75933,N/A,2901
RS03AXPD-DP03A-02-VEL3DA303,2019,5,45.82963,-129.75933,N/A,2901
RS03AXPD-DP03A-02-VEL3DA303,2020,6,45.82963,-129.75933,N/A,2901
RS03AXPD-DP03A-03-FLCDRA302,2014,1,45.82973,-129.75906,N/A,2901
RS03AXPD-DP03A-03-FLCDRA302,2015,2,45.82968,-129.75906,N/A,2901
RS03AXPD-DP03A-03-FLCDRA302,2017,3,45.82963,-129.75933,N/A,2901
RS03AXPD-DP03A-03-FLCDRA302,2018,4,45.82963,-129.75933,N/A,2901
RS03AXPD-DP03A-03-FLCDRA302,2019,5,45.82963,-129.75933,N/A,2901
RS03AXPD-DP03A-03-FLCDRA302,2020,6,45.82963,-129.75933,N/A,2901
RS03AXPD-DP03A-03-FLNTUA302,2014,1,45.82973,-129.75906,N/A,2901
RS03AXPD-DP03A-03-FLNTUA302,2015,2,45.82968,-129.75906,N/A,2901
RS03AXPD-DP03A-03-FLNTUA302,2017,3,45.82963,-129.75933,N/A,2901
RS03AXPD-DP03A-03-FLNTUA302,2018,4,45.82963,-129.75933,N/A,2901
RS03AXPD-DP03A-03-FLNTUA302,2019,5,45.82963,-129.75933,N/A,2901
RS03AXPD-DP03A-03-FLNTUA302,2020,6,45.82963,-129.75933,N/A,2901
RS03AXPD-DP03A-06-DOSTAD304,2014,1,45.82973,-129.75906,N/A,2901
RS03AXPD-DP03A-06-DOSTAD304,2015,2,45.82968,-129.75906,N/A,2901
RS03AXPD-DP03A-06-DOSTAD304,2017,3,45.82963,-129.75933,N/A,2901
RS03AXPD-DP03A-06-DOSTAD304,2018,4,45.82963,-129.75933,N/A,2901
RS03AXPD-DP03A-06-DOSTAD304,2019,5,45.82963,-129.75933,N/A,2901
RS03AXPD-DP03A-06-DOSTAD304,2020,6,45.82963,-129.75933,N/A,2901
RS03AXPS-PC03A-05-ADCPTD302,2014,1,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-05-ADCPTD302,2015,2,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-05-ADCPTD302,2016,3,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-05-ADCPTD302,2017,4,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-05-ADCPTD302,2019,5,45.83045,-129.75325,191,2609
RS03AXPS-PC03A-05-ADCPTD302,2020,6,45.83045,-129.75325,191,2609
RS03AXPS-PC03A-06-VADCPA301,2014,1,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-06-VADCPA301,2015,2,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-06-VADCPA301,2016,3,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-06-VADCPA301,2017,4,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-06-VADCPA301,2019,5,45.83045,-129.75325,191,2609
RS03AXPS-PC03A-06-VADCPA301,2020,6,45.83045,-129.75325,191,2609
RS03AXPS-PC03A-07-CAMDSC302,2014,1,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-07-CAMDSC302,2015,2,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-07-CAMDSC302,2016,3,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-07-CAMDSC302,2017,4,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-07-CAMDSC302,2019,5,45.83045,-129.75325,191,2609
RS03AXPS-PC03A-07-CAMDSC302,2020,6,45.83045,-129.75325,191,2609
RS03AXPS-PC03A-08-HYDBBA303,2014,1,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-08-HYDBBA303,2015,2,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-08-HYDBBA303,2016,3,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-08-HYDBBA303,2017,4,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-08-HYDBBA303,2019,5,45.83045,-129.75325,191,2609
RS03AXPS-PC03A-08-HYDBBA303,2020,6,45.83045,-129.75325,191,2609
RS03AXPS-PC03A-4A-CTDPFA303,2014,1,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-4A-CTDPFA303,2015,2,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-4A-CTDPFA303,2016,3,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-4A-CTDPFA303,2017,4,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-4A-CTDPFA303,2019,5,45.83045,-129.75325,191,2609
RS03AXPS-PC03A-4A-CTDPFA303,2020,6,45.83045,-129.75325,191,2609
RS03AXPS-PC03A-4A-DOSTAD303,2014,1,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-4A-DOSTAD303,2015,2,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-4A-DOSTAD303,2016,3,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-4A-DOSTAD303,2017,4,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-4A-DOSTAD303,2019,5,45.83045,-129.75325,191,2609
RS03AXPS-PC03A-4A-DOSTAD303,2020,6,45.83045,-129.75325,191,2609
RS03AXPS-PC03A-4B-PHSENA302,2014,1,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-4B-PHSENA302,2015,2,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-4B-PHSENA302,2016,3,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-4B-PHSENA302,2017,4,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-4B-PHSENA302,2019,5,45.83045,-129.75325,191,2609
RS03AXPS-PC03A-4B-PHSENA302,2020,6,45.83045,-129.75325,191,2609
RS03AXPS-PC03A-4C-FLORDD303,2014,1,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-4C-FLORDD303,2015,2,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-4C-FLORDD303,2016,3,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-4C-FLORDD303,2017,4,45.83048,-129.75328,187,2609
RS03AXPS-PC03A-4C-FLORDD303,2019,5,45.83045,-129.75325,191,2609
RS03AXPS-PC03A-4C-FLORDD303,2020,6,45.83045,-129.75325,191,2609
RS03AXPS-SF03A-2A-CTDPFA302,2014,1,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-2A-CTDPFA302,2015,2,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-2A-CTDPFA302,2016,3,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-2A-CTDPFA302,2017,4,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-2A-CTDPFA302,2019,5,45.83045,-129.75325,N/A,2609
RS03AXPS-SF03A-2A-CTDPFA302,2020,6,45.83045,-129.75325,N/A,2609
RS03AXPS-SF03A-2A-DOFSTA302,2014,1,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-2A-DOFSTA302,2015,2,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-2A-DOFSTA302,2016,3,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-2A-DOFSTA302,2017,4,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-2A-DOFSTA302,2019,5,45.83045,-129.75325,N/A,2609
RS03AXPS-SF03A-2A-DOFSTA302,2020,6,45.83045,-129.75325,N/A,2609
RS03AXPS-SF03A-2D-PHSENA301,2014,1,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-2D-PHSENA301,2015,2,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-2D-PHSENA301,2016,3,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-2D-PHSENA301,2017,4,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-2D-PHSENA301,2019,5,45.83045,-129.75325,N/A,2609
RS03AXPS-SF03A-2D-PHSENA301,2020,6,45.83045,-129.75325,N/A,2609
RS03AXPS-SF03A-3A-FLORTD301,2014,1,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-3A-FLORTD301,2015,2,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-3A-FLORTD301,2016,3,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-3A-FLORTD301,2017,4,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-3A-FLORTD301,2019,5,45.83045,-129.75325,N/A,2609
RS03AXPS-SF03A-3A-FLORTD301,2020,6,45.83045,-129.75325,N/A,2609
RS03AXPS-SF03A-3B-OPTAAD301,2014,1,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-3B-OPTAAD301,2015,2,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-3B-OPTAAD301,2016,3,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-3B-OPTAAD301,2017,4,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-3B-OPTAAD301,2019,5,45.83045,-129.75325,N/A,2609
RS03AXPS-SF03A-3B-OPTAAD301,2020,6,45.83045,-129.75325,N/A,2609
RS03AXPS-SF03A-3C-PARADA301,2014,1,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-3C-PARADA301,2015,2,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-3C-PARADA301,2016,3,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-3C-PARADA301,2017,4,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-3C-PARADA301,2019,5,45.83045,-129.75325,N/A,2609
RS03AXPS-SF03A-3C-PARADA301,2020,6,45.83045,-129.75325,N/A,2609
RS03AXPS-SF03A-3D-SPKIRA301,2014,1,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-3D-SPKIRA301,2015,2,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-3D-SPKIRA301,2016,3,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-3D-SPKIRA301,2017,4,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-3D-SPKIRA301,2019,5,45.83045,-129.75325,N/A,2609
RS03AXPS-SF03A-3D-SPKIRA301,2020,6,45.83045,-129.75325,N/A,2609
RS03AXPS-SF03A-4A-NUTNRA301,2014,1,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-4A-NUTNRA301,2015,2,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-4A-NUTNRA301,2016,3,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-4A-NUTNRA301,2017,4,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-4A-NUTNRA301,2019,5,45.83045,-129.75325,N/A,2609
RS03AXPS-SF03A-4A-NUTNRA301,2020,6,45.83045,-129.75325,N/A,2609
RS03AXPS-SF03A-4B-VELPTD302,2014,1,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-4B-VELPTD302,2015,2,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-4B-VELPTD302,2017,4,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-4B-VELPTD302,2019,5,45.83045,-129.75325,N/A,2609
RS03AXPS-SF03A-4B-VELPTD302,2020,6,45.83045,-129.75325,N/A,2609
RS03AXPS-SF03A-4F-PCO2WA301,2014,1,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-4F-PCO2WA301,2015,2,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-4F-PCO2WA301,2016,3,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-4F-PCO2WA301,2017,4,45.83048,-129.75328,N/A,2609
RS03AXPS-SF03A-4F-PCO2WA301,2019,5,45.83045,-129.75325,N/A,2609
RS03AXPS-SF03A-4F-PCO2WA301,2020,6,45.83045,-129.75325,N/A,2609
RS03CCAL-MJ03F-05-BOTPTA301,2014,1,45.95485,-130.00877,1526,1526
RS03CCAL-MJ03F-06-HYDLFA305,2014,1,45.95468,-130.00899,1527,1527
RS03CCAL-MJ03F-06-OBSBBA301,2014,1,45.95468,-130.00898,1527,1527
RS03CCAL-MJ03F-07-AOABPA301,2019,1,45.95485,-130.00925,1532,1532
RS03CCAL-MJ03F-08-SCTAAA301,2018,1,45.95500,-130.00875,1530,1530
RS03CCAL-MJ03F-09-SCPRAA301,2018,1,45.95483,-130.00924,1530,1530
RS03ECAL-MJ03E-05-OBSSPA303,2013,1,45.94958,-129.97970,1512,1512
RS03ECAL-MJ03E-06-BOTPTA302,2014,1,45.93989,-129.97411,1519,1519
RS03ECAL-MJ03E-08-OBSSPA304,2013,1,45.93607,-129.97855,1516,1516
RS03ECAL-MJ03E-09-HYDLFA304,2014,1,45.93967,-129.97379,1518,1518
RS03ECAL-MJ03E-09-OBSBBA302,2014,1,45.93967,-129.97378,1519,1519
RS03ECAL-MJ03E-12-CTDPFB306,2020,1,45.93988,-129.97417,1522,1522
RS03INT1-MJ03C-05-CAMDSB303,2014,1,45.92617,-129.97901,1521,1521
RS03INT1-MJ03C-05-CAMDSB303,2015,2,45.92616,-129.97901,1518,1518
RS03INT1-MJ03C-05-CAMDSB303,2016,3,45.92614,-129.97902,1523,1523
RS03INT1-MJ03C-05-CAMDSB303,2019,4,45.92623,-129.97911,1524,1524
RS03INT1-MJ03C-05-CAMDSB303,2020,5,45.92624,-129.97910,1524,1524
RS03INT1-MJ03C-06-MASSPA301,2014,1,45.92616,-129.97898,1521,1521
RS03INT1-MJ03C-06-MASSPA301,2015,2,45.92617,-129.97898,1521,1521
RS03INT1-MJ03C-06-MASSPA301,2016,3,45.92616,-129.97898,1523,1523
RS03INT1-MJ03C-06-MASSPA301,2017,4,45.92627,-129.97903,1519,1519
RS03INT1-MJ03C-06-MASSPA301,2018,5,45.92627,-129.97903,1519,1519
RS03INT1-MJ03C-07-D1000A301,2014,1,45.92616,-129.97898,1521,1521
RS03INT1-MJ03C-07-D1000A301,2015,2,45.92617,-129.97898,1521,1521
RS03INT1-MJ03C-07-D1000A301,2016,3,45.92616,-129.97898,1523,1523
RS03INT1-MJ03C-07-D1000A301,2017,4,45.92627,-129.97903,1519,1519
RS03INT1-MJ03C-07-D1000A301,2018,5,45.92627,-129.97903,1519,1519
RS03INT1-MJ03C-07-D1000A301,2019,6,45.92624,-129.97910,1525,1525
RS03INT1-MJ03C-07-PPSDNA301,2014,1,45.92616,-129.97898,1521,1521
RS03INT1-MJ03C-07-PPSDNA301,2015,2,45.92617,-129.97898,1521,1521
RS03INT1-MJ03C-07-PPSDNA301,2016,3,45.92616,-129.97898,1523,1523
RS03INT1-MJ03C-07-PPSDNA301,2017,4,45.92627,-129.97903,1519,1519
RS03INT1-MJ03C-07-PPSDNA301,2018,5,45.92627,-129.97903,1519,1519
RS03INT1-MJ03C-07-PPSDNA301,2019,6,45.92624,-129.97910,1525,1525
RS03INT1-MJ03C-07-RASFLA301,2014,1,45.92616,-129.97898,1521,1521
RS03INT1-MJ03C-07-RASFLA301,2015,2,45.92617,-129.97898,1521,1521
RS03INT1-MJ03C-07-RASFLA301,2016,3,45.92616,-129.97898,1523,1523
RS03INT1-MJ03C-07-RASFLA301,2017,4,45.92627,-129.97903,1519,1519
RS03INT1-MJ03C-07-RASFLA301,2018,5,45.92627,-129.97903,1519,1519
RS03INT1-MJ03C-07-RASFLA301,2019,6,45.92624,-129.97910,1525,1525
RS03INT1-MJ03C-09-THSPHA301,2014,1,45.92639,-129.97906,1519,1519
RS03INT1-MJ03C-09-THSPHA301,2015,2,45.92639,-129.97906,1519,1519
RS03INT1-MJ03C-09-THSPHA301,2017,4,45.92638,-129.97906,1516,1516
RS03INT1-MJ03C-09-THSPHA301,2018,5,45.92638,-129.97905,1522,1522
RS03INT1-MJ03C-09-THSPHA301,2019,6,45.92637,-129.97907,1522,1522
RS03INT1-MJ03C-09-THSPHA301,2020,7,45.92637,-129.97906,1525,1525
RS03INT1-MJ03C-10-TRHPHA301,2014,1,45.92637,-129.97918,1515,1515
RS03INT1-MJ03C-10-TRHPHA301,2015,2,45.92636,-129.97920,1515,1515
RS03INT1-MJ03C-10-TRHPHA301,2016,3,45.92637,-129.97920,1518,1518
RS03INT1-MJ03C-10-TRHPHA301,2017,4,45.92637,-129.97920,1511,1511
RS03INT1-MJ03C-10-TRHPHA301,2019,5,45.92637,-129.97920,1517,1517
RS03INT1-MJ03C-10-TRHPHA301,2020,6,45.92637,-129.97920,1523,1523
RS03INT2-MJ03D-05-OBSSPA305,2014,1,45.92572,-129.97803,1527,1527
RS03INT2-MJ03D-06-BOTPTA303,2014,1,45.92579,-129.97750,1529,1529
RS03INT2-MJ03D-12-VEL3DB304,2014,1,45.92586,-129.97781,1527,1527
RS03INT2-MJ03D-12-VEL3DB304,2016,2,45.92583,-129.97767,1531,1531
RS03INT2-MJ03D-12-VEL3DB304,2018,3,45.92579,-129.97758,1531,1531
