sensorType,referenceDesignator,startTime,endTime,assetID,instrumentSN,lat,lon,githubCalibrationFile,vendorCalibrationFile
HYDBBA,RS01SBPS-PC01A-08-HYDBBA103,2015-07-07 16:12:00,2016-07-17T00:00:00,ATAPL-58324-00008,"['1361']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00008__20150707.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00008__20150519.pdf
HYDBBA,RS01SBPS-PC01A-08-HYDBBA103,2016-07-18 00:19:00,2017-07-28T03:00:00,ATAPL-58324-00005,"['1273']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00005__20160718.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00005__20131211.pdf
HYDBBA,RS01SBPS-PC01A-08-HYDBBA103,2017-08-04 19:30:00,2018-06-24T02:00:00,ATAPL-58324-00008,"['1361']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00008__20150707.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00008__20150519.pdf
HYDBBA,RS01SBPS-PC01A-08-HYDBBA103,2018-06-24 02:00:00,2019-06-14T05:26:00,ATAPL-58324-00005,"['1273']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00005__20160718.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00005__20171114.pdf
HYDBBA,RS01SBPS-PC01A-08-HYDBBA103,2019-06-14 22:48:00,2020-08-02T19:41:01,ATAPL-58324-00007,"['1292']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00007__20160714.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00007__20171114.pdf
HYDBBA,RS01SBPS-PC01A-08-HYDBBA103,2020-08-03 15:17:57,2021-08-04T20:20:00,ATAPL-58324-00008,"['1361']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00008__20150707.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00008__20180927.pdf
HYDBBA,RS01SBPS-PC01A-08-HYDBBA103,2021-08-24 16:56:08,2022-09-02T20:45:00,ATAPL-58324-00007,"['1292']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00007__20160714.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00007__20200120.pdf
HYDBBA,RS01SBPS-PC01A-08-HYDBBA103,2022-09-15 15:32:00,2023-08-17T01:24:00,ATAPL-58324-00008,"['1361']",44.528951,-125.389669,https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00008__20150707.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00008__20211118.pdf
HYDBBA,RS01SBPS-PC01A-08-HYDBBA103,2023-08-17 20:49:00,2024-08-09T06:35:00,ATAPL-58324-00007,"['1292']",44.528951,-125.389669,https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00007__20160714.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00007__20230302.pdf
HYDBBA,RS01SBPS-PC01A-08-HYDBBA103,2024-08-09 20:17:00,2025-08-05T14:30:00,ATAPL-58324-00004,"['1272']",44.528951,-125.389669,https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00004__20140927.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00004__20211118.pdf
