sensorType,referenceDesignator,startTime,endTime,assetID,instrumentSN,lat,lon,githubCalibrationFile,vendorCalibrationFile
OPTAAD,RS01SBPS-SF01A-3B-OPTAAD101,2022-09-15 15:32:00,2023-08-17T01:24:00,ATAPL-58332-00005,"['244']",44.528951,-125.389669,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATAPL-58332-00005__20211209.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATAPL-58332-00005__20211209.dev
OPTAAD,RS01SBPS-SF01A-3B-OPTAAD101,2023-08-17 20:49:00,2024-08-09T06:35:00,ATOSU-58332-00007,"['223']",44.528951,-125.389669,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATOSU-58332-00007__20230203.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATOSU-58332-00007__20230203.cal
OPTAAD,RS01SBPS-SF01A-3B-OPTAAD101,2024-08-09 20:17:00,2025-08-05T14:30:00,ATAPL-58332-00004,"['186']",44.528951,-125.389669,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATAPL-58332-00004__20240408.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATAPL-58332-00004__20211210.cal
OPTAAD,RS01SBPS-SF01A-3B-OPTAAD101,2025-08-12 15:45:00,2025-08-13T16:00:00,ATOSU-58332-00008,"['221']",44.515161,-125.389899,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATOSU-58332-00008__20241011.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATOSU-58332-00008__20241011.cal
OPTAAD,RS01SBPS-SF01A-3B-OPTAAD101,2025-08-14 23:15:00,nan,ATOSU-58332-00008,"['221']",44.515161,-125.389899,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATOSU-58332-00008__20241011.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATOSU-58332-00008__20241011.cal
OPTAAD,RS03AXPS-SF03A-3B-OPTAAD301,2014-09-27 18:33:00,2015-07-09T00:00:00,ATAPL-58332-00002,"['166']",45.830481,-129.753284,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATAPL-58332-00002__20140306.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATAPL-58332-00002__20140307.cal
OPTAAD,RS03AXPS-SF03A-3B-OPTAAD301,2015-07-09 04:16:00,2016-07-14T00:00:00,ATAPL-58332-00006,"['251']",45.830481,-129.753284,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATAPL-58332-00006__20150526.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATAPL-58332-00006__20150527.cal
OPTAAD,RS03AXPS-SF03A-3B-OPTAAD301,2016-07-14 21:18:00,2017-07-30T14:00:00,ATAPL-58332-00001,"['134']",45.830481,-129.753284,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATAPL-58332-00001__20160606.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATAPL-58332-00001__20160606.cal
OPTAAD,RS03AXPS-SF03A-3B-OPTAAD301,2017-07-31 04:00:00,2018-07-02T20:30:00,ATAPL-58332-00002,"['166']",45.830481,-129.753284,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATAPL-58332-00002__20170502.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATAPL-58332-00002__20170502.cal
OPTAAD,RS03AXPS-SF03A-3B-OPTAAD301,2019-06-14 13:26:00,2020-08-04T18:59:10,ATAPL-58332-00006,"['251']",45.830466,-129.753082,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATAPL-58332-00006__20170927.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATAPL-58332-00006__20170928.cal
OPTAAD,RS03AXPS-SF03A-3B-OPTAAD301,2020-08-05 15:16:07,2021-08-03T01:26:00,ATAPL-58332-00001,"['134']",45.830466,-129.753082,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATAPL-58332-00001__20191125.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATAPL-58332-00001__20191126.cal
OPTAAD,RS03AXPS-SF03A-3B-OPTAAD301,2021-08-04 18:00:00,2022-08-12T00:38:00,ATAPL-58332-00006,"['251']",45.830466,-129.753082,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATAPL-58332-00006__20210113.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATAPL-58332-00006__20210114.cal
OPTAAD,RS03AXPS-SF03A-3B-OPTAAD301,2022-08-13 00:57:00,2023-08-25T13:14:00,ATAPL-58332-00001,"['134']",45.830466,-129.753082,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATAPL-58332-00001__20211221.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATAPL-58332-00001__20211222.cal
OPTAAD,RS03AXPS-SF03A-3B-OPTAAD301,2023-08-26 05:50:00,2024-08-11T15:42:00,ATAPL-58332-00006,"['251']",45.830466,-129.753082,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATAPL-58332-00006__20221107.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATAPL-58332-00006__20221107.dev
OPTAAD,RS03AXPS-SF03A-3B-OPTAAD301,2024-08-12 02:34:00,2025-08-06T18:30:00,ATAPL-58332-00005,"['244']",45.830466,-129.753082,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATAPL-58332-00005__20240417.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATAPL-58332-00005__20211209.dev
